subjID	trial	choice	RT
6	86	1	0.6241949999239296
6	90	1	0.5016699999105185
6	93	2	0.6283950000070035
6	98	1	0.5784549999516457
6	101	1	0.6648950001690537
6	104	1	0.7674600000027567
6	109	1	0.7053750001359731
6	112	1	0.5756699999328703
6	115	1	0.7346200000029057
6	118	1	0.541739999782294
6	120	1	0.5132150000426918
7	2	1	0.3689250000170432
7	4	1	0.34864999999990687
7	8	1	0.3724249999795574
7	9	2	0.6646199999959208
7	13	2	0.5094450000033248
7	16	2	0.7860900000086986
7	22	1	0.5422299999918323
7	25	2	0.6157900000107475
7	26	2	0.5311000000219792
7	27	1	0.5538700000033714
7	32	1	0.45902499998919666
7	40	1	0.4030499999935273
7	44	1	0.5458999999973457
7	46	1	0.3889799999888055
7	48	2	0.46472999997786246
7	51	2	0.5270200000086334
7	53	1	0.6727299999911338
7	54	1	0.40940999999293126
7	56	2	0.5023700000019744
7	57	1	0.514145000022836
7	60	2	0.5870749999885447
7	65	2	0.521035000012489
7	68	1	0.34394000002066605
7	72	2	0.6226400000159629
7	76	2	0.4012900000088848
7	80	1	0.37371000001439825
7	82	2	0.458150000020396
7	85	2	0.41766499998630024
7	86	1	0.37911000000895
7	90	1	0.32123000000137836
7	93	1	0.32094999999389984
7	98	1	0.33718500001123175
7	101	1	0.34553500000038184
7	104	2	0.524989999976242
7	109	1	0.4861300000047777
7	112	1	0.6744250000047032
7	115	2	0.4489750000066124
7	118	1	0.32861500000581145
7	120	1	0.371370000008028
8	2	2	0.45647000009194016
8	4	2	1.4215150000527501
8	8	2	0.47228999994695187
8	9	1	0.5927850001025945
8	13	2	0.4961649999022484
8	16	1	0.46621500002220273
8	19	1	0.40153000014834106
8	22	1	0.3618650001008064
8	25	1	0.4210550000425428
8	26	1	0.43327499995939434
8	27	1	0.3344799999613315
8	32	2	0.6189349999185652
8	40	1	0.3815350001677871
8	44	1	0.4452899999450892
8	46	2	0.5337300000246614
8	48	2	0.6696099999826401
8	51	2	0.6072400000412017
8	53	2	0.8500500000081956
8	54	1	0.45882499986328185
8	56	1	0.5048299999907613
8	57	2	0.6184549999888986
8	60	2	0.8782999999821186
8	65	2	0.6619649999774992
8	68	2	0.5912599998991936
8	72	2	0.8604399999603629
8	76	1	0.7948099998757243
8	80	1	0.3788099999073893
8	82	2	0.6589500000700355
8	85	2	0.5801450000144541
8	86	1	0.9336350001394748
8	90	1	0.9501050000544636
8	93	2	0.5299549999181181
8	98	2	0.5561349999625236
8	101	2	0.5762750001158565
8	104	1	0.5680749998427927
8	109	2	0.557194999884814
8	112	2	0.6582049999851733
8	115	1	0.6132300000172108
8	118	1	0.6938549999613315
8	120	2	0.5383900001179427
9	2	1	0.4693449999977019
9	4	1	0.4051800000015646
9	8	1	0.42040999999881024
9	9	2	0.44011500000124215
9	13	1	0.4981950000001234
9	16	1	0.4236549999986891
9	19	1	0.4247849999992468
9	22	2	0.5600849999973434
9	25	1	0.46945500000217
9	26	1	0.6091599999999744
9	27	1	0.4981349999979721
9	32	1	0.59551499999722
9	40	1	0.39650999999867054
9	44	1	0.4408100000000559
9	46	1	0.36792000000062397
9	48	1	0.4777800000010757
9	51	2	0.5728149999995948
9	53	1	0.47766499999852385
9	54	1	0.5451199999988312
9	56	1	0.45566999999934343
9	57	1	0.5012150000002584
9	60	1	0.5453100000013364
9	65	2	0.6573300000018207
9	68	2	0.7207349999989965
9	72	2	0.5606299999998883
9	76	1	0.5189250000003376
9	80	1	0.48818500000197673
9	82	1	0.6607549999971525
9	85	2	0.5485999999982305
9	86	2	0.668340000000142
9	90	1	0.5484350000005798
9	93	1	0.4181349999998929
9	98	1	0.561760000000475
9	101	2	0.7294199999996345
9	104	1	0.46880500000045866
9	109	1	0.4501300000011688
9	112	2	0.49351000000024214
9	115	1	0.4506650000002701
9	118	2	0.4314650000014808
9	120	1	0.4290999999976484
10	2	1	1.487565000075847
10	4	2	1.3005250000860542
10	8	2	1.2552300000097605
10	9	2	1.2698000001255425
10	13	2	1.3024800000712276
10	16	1	1.2260499999392778
10	19	2	1.5685999998822808
10	22	2	1.6294350000098348
10	25	1	1.2664199999999255
10	26	1	1.2650949999224397
10	27	1	1.2421150000300258
10	32	2	1.2564099999144671
10	40	1	1.294224999845028
10	44	2	1.2735049999319017
10	48	1	1.3606750001199543
10	51	2	1.2209000000730157
10	53	1	1.219664999982342
10	56	2	1.1478950001765045
10	57	2	1.2077200000640005
10	60	1	1.2068100001197308
10	65	2	1.0106750000268219
10	68	1	0.3014800001401454
10	72	2	0.6899599998723716
10	80	1	0.49927500006742775
10	82	1	0.9264099998399616
10	85	1	0.13695499999448657
10	86	1	0.10088000004179776
10	90	1	0.1362100001424551
10	104	1	0.10244500008411704
10	118	1	0.208939999807626
11	2	1	0.6347550000064075
11	4	1	0.5080500000040047
11	8	2	1.2252500000176951
11	9	2	0.8320950000197627
11	13	2	0.5915849999873899
11	16	2	0.713114999991376
11	19	1	0.5593100000405684
11	22	1	0.5214150000247173
11	25	1	0.5302500000107102
11	27	2	0.7075799999875017
11	32	2	0.8453599999775179
11	40	1	0.5669650000054389
11	44	1	0.8621400000411086
11	46	1	0.39791499997954816
11	48	2	0.5920400000177324
11	51	1	0.6571549999644049
11	53	1	0.6166450000018813
11	54	1	0.6386800000327639
11	56	1	0.91654499998549
11	57	1	0.6131349999923259
11	60	2	0.6612749999621883
11	65	2	0.7256049999850802
11	68	2	0.8299600000027567
11	72	2	0.8315399999846704
11	76	2	0.6031150000053458
11	80	1	0.515320000005886
11	82	2	0.6661549999844283
11	85	2	0.5820950000197627
11	86	1	1.0467949999729171
11	90	2	0.5673400000086986
11	93	2	0.606534999969881
11	98	1	0.44815000001108274
11	101	1	0.5445999999647029
11	104	2	0.5203549999860115
11	109	1	0.40681999997468665
11	112	1	0.7312899999669753
11	115	1	0.4852400000090711
11	118	1	0.6773649999522604
11	120	1	0.8185449999873526
12	2	1	0.3635900000008405
12	4	1	0.34714000000531087
12	8	1	0.3537799999976414
12	9	2	0.6143000000010943
12	13	2	1.1575149999989662
12	16	2	0.6094949999969685
12	19	2	0.5753350000013597
12	22	1	0.516444999993837
12	25	1	0.8663950000045588
12	26	1	0.747269999999844
12	27	1	0.46717999999964377
12	32	1	0.33320000000094296
12	40	1	0.7283999999999651
12	44	1	0.5404300000009243
12	46	1	0.5839650000052643
12	48	1	0.521374999996624
12	51	1	0.5742150000005495
12	53	1	0.7472100000013597
12	54	1	0.8451600000043982
12	56	1	0.5645050000021001
12	57	1	0.7287649999998393
12	60	2	0.6051900000020396
12	65	2	0.771164999998291
12	68	1	0.4451649999973597
12	72	2	0.69175499999983
12	76	1	0.5798199999990175
12	80	1	0.5369599999976344
12	82	1	0.7804849999956787
12	85	1	0.6474649999945541
12	86	1	0.5845849999968777
12	90	1	0.5364449999979115
12	93	1	0.6375299999999697
12	98	1	0.4999800000005053
12	101	1	0.872800000004645
12	104	1	0.6121349999957602
12	109	1	0.6514500000048429
12	112	1	0.616504999998142
12	115	1	0.6693450000020675
12	118	2	1.0185599999967965
12	120	1	0.6547849999988102
13	2	1	1.297
13	4	1	1.278
13	8	1	1.032
13	9	1	1.25
13	13	2	1.124
13	16	1	0.868
13	19	1	0.711
13	22	2	0.512
13	25	1	0.872
13	26	1	0.914
13	27	1	0.771
13	32	1	0.733
13	40	1	0.44
13	44	1	0.608
13	46	1	0.48
13	48	1	1.102
13	51	1	1.229
13	54	1	1.155
13	56	1	0.476
13	57	1	1.26
13	60	1	1.256
13	65	1	1.239
13	68	1	1.283
13	72	2	1.265
13	76	1	1.227
13	80	1	1.216
13	82	1	1.212
13	85	1	1.293
13	86	1	1.253
13	90	1	1.532
13	93	2	1.298
13	98	1	1.257
13	104	1	1.188
13	109	1	1.597
13	112	1	1.493
13	115	1	1.25
13	118	1	0.959
13	120	2	0.477
14	2	1	1.221
14	4	1	1.25
14	8	1	1.595
14	9	2	1.245
14	16	1	1.237
14	19	1	1.237
14	22	1	1.25
14	25	1	1.21
14	26	1	1.684
14	27	2	1.702
14	32	1	1.266
14	40	1	1.15
14	44	1	1.267
14	46	2	1.523
14	48	1	0.89
14	51	1	0.937
14	53	1	1.243
14	54	1	1.304
14	56	1	1.504
14	57	1	1.253
14	60	2	1.217
14	65	2	1.22
14	68	1	1.287
14	72	1	1.228
14	76	1	1.27
14	80	1	1.275
14	82	1	1.295
14	85	1	1.277
14	86	1	1.323
14	90	1	1.286
14	93	2	1.376
14	98	1	1.36
14	101	1	1.227
14	104	1	1.177
14	109	1	1.309
14	112	1	1.285
14	115	2	1.295
14	118	1	1.586
14	120	2	1.732
15	2	1	0.5634299999801442
15	4	1	0.5269199999747798
15	8	1	0.6113599999807775
15	9	1	1.2027800000505522
15	13	1	0.9044749999884516
15	16	1	1.094554999959655
15	19	1	0.7270299999509007
15	22	1	0.7186600000131875
15	25	1	0.7543750000186265
15	26	2	0.8416049999650568
15	27	1	0.5571000000927597
15	32	1	0.8553750000428408
15	40	1	0.5362749999621883
15	44	1	0.6282150000333786
15	46	1	0.5560599999735132
15	48	1	0.8708349999506027
15	51	1	0.6500800000503659
15	53	1	0.8639299999922514
15	54	1	0.5531400000909343
15	56	1	0.6291700000874698
15	57	1	0.7304049999220297
15	60	1	0.8320750000420958
15	65	1	0.6228000000119209
15	68	2	1.232564999954775
15	72	2	0.7809249999700114
15	76	1	0.7299549999879673
15	80	1	1.0137500000419097
15	82	2	1.1428800000576302
15	85	1	0.7283799999859184
15	86	1	0.538425000035204
15	90	2	0.7185850000241771
15	93	2	0.7454699999652803
15	98	2	0.8057049999479204
15	101	2	0.7149099999805912
15	104	1	0.6623000000836328
15	109	1	0.6196499998914078
15	112	2	0.7162050000624731
15	115	1	1.0783800000790509
15	118	1	0.7022600000491366
15	120	1	0.6130350000457838
16	2	1	0.5820599999278784
16	4	1	0.4290350000374019
16	8	1	0.33031499991193414
16	9	2	0.4570450000464916
16	13	2	0.29033499979414046
16	16	2	0.6825800000224262
16	19	2	0.6954049998894334
16	25	2	0.6726100000087172
16	26	2	0.41361499996855855
16	27	2	0.5852549998089671
16	32	2	0.31923999986611307
16	40	2	0.3607900000642985
16	44	1	0.5142850000411272
16	46	1	0.33565999986603856
16	48	1	0.4702500000130385
16	51	1	0.6191550001967698
16	53	1	0.6578550001140684
16	54	1	0.5214149998500943
16	56	1	0.5187550000846386
16	57	1	0.5011549999471754
16	60	1	0.4097500001080334
16	65	2	0.6907600001432002
16	68	1	0.40803000004962087
16	72	1	0.3660850001033395
16	76	1	0.4050549999810755
16	80	2	0.4904350000433624
16	82	1	0.361185000045225
16	85	2	0.48693499993532896
16	86	1	0.6624199999496341
16	90	1	0.777364999987185
16	93	1	0.5086150001734495
16	98	1	0.8818550000432879
16	101	2	0.47922000009566545
16	104	2	0.3173400000669062
16	109	2	0.4935800000093878
16	112	1	0.3738650002051145
16	115	2	0.4722550001461059
16	118	2	0.600194999948144
16	120	2	0.41632500011473894
17	2	1	0.5130950000602752
17	4	1	0.3449649999383837
17	9	1	0.9946449999697506
17	13	1	0.3959150000009686
17	16	1	0.4017149999272078
17	19	1	0.5420500000473112
17	22	1	0.34127500001341105
17	25	1	0.7914350000210106
17	26	2	0.745325000025332
17	27	1	1.1857650000602007
17	32	1	0.8296099998988211
17	40	2	0.5938150000292808
17	44	1	0.8650650000199676
17	46	1	0.929234999930486
17	48	1	0.8960800000932068
17	51	2	0.6453800001181662
17	53	1	0.8153799998108298
17	54	2	0.859809999819845
17	56	2	0.8650249999482185
17	57	1	0.9102849999908358
17	60	1	0.4676200000103563
17	65	1	1.103754999814555
17	68	2	0.8969350000843406
17	72	1	1.0741850000340492
17	76	1	0.7011600001715124
17	80	1	0.9964000000618398
17	82	1	0.9926950000226498
17	85	1	0.9969000001437962
17	86	1	1.138074999907985
17	90	2	1.0567850000225008
17	93	1	0.8699450001586229
17	98	2	1.034779999870807
17	101	2	0.9051550000440328
17	104	1	0.8195100000593811
17	109	1	0.906650000018999
17	112	2	1.0126350000500681
17	118	2	0.996650000102818
17	120	1	1.0111650000326338
18	2	1	0.468
18	4	1	0.336
18	8	1	0.41
18	9	1	0.573
18	13	2	0.333
18	16	2	0.436
18	19	2	0.651
18	22	1	0.568
18	25	1	0.383
18	26	1	1.236
18	27	1	1.274
18	32	1	0.633
18	40	1	0.329
18	44	1	0.41
18	46	1	0.373
18	48	1	0.359
18	51	1	0.428
18	53	1	0.393
18	54	1	0.41
18	56	1	0.349
18	57	1	0.435
18	60	1	0.313
18	65	1	1.318
18	68	1	1.427
18	72	1	0.409
18	76	1	0.444
18	80	1	0.333
18	82	1	0.331
18	85	1	0.718
18	86	1	0.917
18	90	1	0.433
18	93	1	0.293
18	98	1	0.377
18	101	1	0.355
18	104	1	0.408
18	109	2	0.616
18	112	1	0.434
18	115	1	0.46
18	118	2	0.633
18	120	1	0.421
19	2	1	0.7546950000000797
19	4	2	0.4787500000002183
19	8	1	0.6093799999998882
19	9	1	0.5521499999999651
19	13	1	0.7586700000001875
19	16	1	0.8188299999996962
19	19	1	0.6940850000001083
19	22	1	0.5558200000000361
19	25	1	0.4306600000000035
19	26	1	0.5886550000000279
19	27	1	0.5266349999996892
19	32	2	0.48081000000002677
19	40	2	0.9567150000002584
19	44	1	0.92016000000012
19	46	1	0.557274999999674
19	48	1	0.8739399999999441
19	51	2	0.7973199999996577
19	53	2	0.9803700000002282
19	54	2	0.7159750000000349
19	56	1	0.7976699999999255
19	57	1	1.081215000000142
19	60	1	0.7612049999997834
19	65	1	0.7324749999998021
19	68	2	0.4319650000002002
19	72	2	0.438429999999702
19	76	1	0.978530000000319
19	80	2	0.9386150000000488
19	82	2	0.710945000000298
19	85	2	0.6481300000000628
19	86	2	0.8405449999999837
19	90	2	0.7410800000002491
19	93	2	0.673585000000021
19	98	2	0.5843700000000536
19	101	2	0.5176000000001514
19	104	2	0.635320000000298
19	109	2	0.6817099999998464
19	112	2	0.9774800000000395
19	115	1	0.3847249999999185
19	118	2	1.0021099999998697
19	120	1	0.5437649999998976
20	2	1	0.60566999996081
20	4	1	0.4872050000121817
20	8	1	0.7781899999827147
20	9	1	0.39104000001680106
20	19	1	0.8485700000310317
20	22	1	0.7689949999330565
20	25	2	0.5600900000426918
20	26	2	0.4997749999165535
20	27	2	0.5843249999452382
20	32	2	0.6956850000424311
20	40	1	0.5723650000290945
20	44	2	0.8112899999832734
20	46	1	0.6904250000370666
20	48	1	0.6614950000075623
20	51	1	0.6658399999141693
20	53	2	0.5118050000164658
20	54	1	0.840265000006184
20	56	1	0.7409000000916421
20	57	1	0.5854050000198185
20	60	2	0.7099450000096112
20	65	1	0.7506699999794364
20	68	1	0.6848100000061095
20	72	1	0.7515600000042468
20	76	1	0.698365000076592
20	80	1	0.5332600000547245
20	82	1	0.7388799999607727
20	85	1	0.7502450000029057
20	86	1	0.5777850000886247
20	90	1	0.686989999958314
20	93	2	0.6441150000318885
20	98	2	0.606000000028871
20	101	2	0.8258699999423698
20	109	2	0.555009999894537
20	115	2	0.9655499999644236
20	118	1	0.9424500000895932
20	120	1	0.6856499999994412
21	2	1	0.8126049999991665
21	4	1	0.4994449999976496
21	8	2	0.7617600000012317
21	9	1	0.45758500000010827
21	13	1	0.9907249999996566
21	16	1	0.8279899999979534
21	19	1	0.8993349999982456
21	22	2	0.7418299999990268
21	25	1	0.4420950000021549
21	26	1	0.807410000001255
21	27	1	0.8407200000001467
21	32	2	0.7766600000031758
21	40	2	0.7098899999982677
21	44	1	0.908305000000837
21	46	2	0.9114999999983412
21	48	1	0.4629449999993085
21	51	1	0.7169450000001234
21	53	1	0.8363600000011502
21	54	1	0.6366699999998673
21	56	1	0.7118950000003679
21	57	1	0.8632999999972526
21	60	1	0.6269200000023702
21	65	2	0.5942299999988172
21	68	2	0.8479499999994295
21	72	1	0.9553950000008916
21	76	1	0.9667449999979
21	80	1	0.95005499999749
21	82	1	0.6028499999992782
21	85	1	0.6689299999998184
21	86	1	0.4104399999997113
21	90	1	0.9767700000010664
21	93	2	0.9715700000015204
21	98	1	0.4359650000005495
21	101	2	0.6416549999994459
21	104	1	0.6386700000002747
21	109	1	0.4251550000008429
21	112	1	0.538429999996908
21	115	1	0.4339849999996368
21	118	1	0.7800999999999185
21	120	1	0.7033300000002491
22	2	1	0.4685350002255291
22	4	1	0.38637999980710447
22	8	1	0.5938299999106675
22	9	2	0.8542200000956655
22	13	1	0.4949350000824779
22	16	1	0.6366449999623001
22	19	1	0.59159000008367
22	22	1	0.7928450000472367
22	25	1	0.8378550000488758
22	26	2	0.578830000013113
22	27	1	0.6191899999976158
22	32	1	0.5636150001082569
22	40	1	1.0092299999669194
22	44	1	0.8062099998351187
22	46	1	0.609110000077635
22	48	1	1.1152850000653416
22	51	1	0.5604199999943376
22	53	1	0.5802800001110882
22	54	1	0.5923750000074506
22	56	1	0.450175000121817
22	57	1	0.653724999865517
22	60	2	1.0183649999089541
22	65	2	0.7720550000667572
22	68	1	0.8049300001002848
22	72	2	0.5532449998427182
22	76	2	0.8348949998617172
22	80	2	0.4396100000012666
22	82	2	0.6479350000154227
22	85	2	0.656565000070259
22	86	1	0.7663499999325722
22	90	2	0.705684999935329
22	93	2	0.559720000019297
22	98	2	0.9158949998673052
22	101	2	0.5446900001261383
22	104	1	0.9752749998588116
22	109	1	0.7111049999948591
22	112	2	0.8174799999687821
22	115	2	0.5546049999538809
22	118	2	0.7031049998477101
22	120	1	0.39153499994426966
23	2	1	0.512
23	4	1	0.394
23	8	1	0.631
23	9	2	0.8
23	13	1	0.801
23	16	1	0.586
23	19	1	0.78
23	22	1	0.495
23	25	1	0.672
23	26	1	0.547
23	27	2	0.625
23	32	2	0.683
23	40	2	0.565
23	44	2	0.585
23	46	1	0.628
23	48	1	0.822
23	51	2	0.784
23	53	1	0.734
23	54	1	0.576
23	56	1	0.614
23	57	1	0.673
23	60	1	0.802
23	65	1	0.649
23	68	1	0.521
23	72	1	0.984
23	76	2	0.486
23	80	1	0.815
23	82	1	1.079
23	85	1	0.468
23	86	1	0.731
23	90	1	0.735
23	93	1	0.61
23	98	1	0.361
23	104	1	0.479
23	109	1	0.388
23	112	1	0.476
23	115	1	0.421
23	118	1	0.429
23	120	1	0.567
24	2	1	0.6381099999998696
24	4	1	0.5167899999942165
24	8	2	0.6735250000201631
24	9	2	0.6739999999990687
24	13	1	0.6943700000119861
24	16	1	0.57852499998989515
24	19	1	0.6546199999866076
24	22	1	0.7644349999900442
24	25	1	0.9410949999873992
24	26	2	0.977054999995744
24	27	2	1.0017899999802466
24	32	2	0.6736699999892153
24	40	1	1.293839999998454
24	44	1	0.5162600000039674
24	46	1	0.6679299999959767
24	48	1	1.0244349999993574
24	51	1	0.8036399999982677
24	53	1	0.8630199999897741
24	54	1	0.601825000019744
24	56	1	0.6647000000230037
24	57	1	0.7620950000127777
24	60	1	0.723230000003241
24	65	1	0.8592000000062399
24	68	2	0.6009000000194646
24	72	2	0.6128400000161491
24	76	2	0.8962150000152178
24	80	2	0.8547549999784678
24	82	2	0.9010450000059792
24	85	2	0.7604750000173226
24	86	1	0.7250500000081956
24	90	1	1.2154349999909757
24	93	2	1.2277699999976903
24	98	2	0.8839549999975134
24	101	2	0.7416050000174437
24	104	1	0.7367450000019744
24	109	1	0.9403349999920464
24	112	2	0.7773250000027474
24	115	2	0.8632050000014715
24	118	1	0.8292099999962375
24	120	1	0.9579850000154692
25	2	1	0.4669149999972433
25	4	2	0.5911700001452118
25	8	1	0.3563500000163913
25	9	1	0.5105449999682605
25	13	2	0.4314600001089275
25	16	1	0.6032500001601875
25	19	1	0.4711249999236315
25	22	1	0.5354799998458475
25	25	2	0.7591699999757111
25	26	2	0.832945000147447
25	27	1	0.6595750001724809
25	32	1	0.6099050000775605
25	40	1	0.7655549999326468
25	44	2	0.8288049998227507
25	46	2	0.5160799999721348
25	48	2	0.5067849999759346
25	51	2	0.4881700000260025
25	53	1	0.5255499999038875
25	54	1	0.6622450000140816
25	56	2	0.7326350000221282
25	57	1	0.9284999999217688
25	60	2	0.7345249999780208
25	65	2	0.44486499996855855
25	68	2	0.6140700001269579
25	72	2	0.5023600000422448
25	76	2	0.43329000007361174
25	80	1	0.7415100000798702
25	82	1	0.43947499990463257
25	85	2	0.5443949999753386
25	86	2	0.6498000000137836
25	90	2	0.6513000000268221
25	93	1	0.7789749999064952
25	98	2	0.6870800000615418
25	101	2	0.6861550000030547
25	104	2	0.8597549998667091
25	109	1	1.191259999992326
25	112	1	0.9383050000760704
25	115	2	0.7891799998469651
25	118	2	0.5322800001595169
25	120	2	0.848554999800399
26	2	1	0.4906850000843406
26	4	1	0.4157750001177192
26	8	1	0.34181999997235835
26	9	1	0.6064000001642853
26	13	2	0.3947450001724064
26	16	1	0.811744999838993
26	19	2	0.6474299998953938
26	22	1	0.5031950001139194
26	25	1	0.6262350000906736
26	26	1	0.6712899999693036
26	27	1	0.6395100001245737
26	32	2	0.495714999968186
26	40	1	0.3656750000081957
26	44	1	0.7150250000413507
26	46	1	0.4841699998360127
26	48	1	0.543610000051558
26	51	1	0.33676499989815056
26	53	1	0.6256949999369681
26	54	1	0.5517100000288337
26	56	1	0.45731500000692904
26	57	1	0.7679699999280274
26	60	2	0.4713899998459965
26	65	1	0.5305949999019504
26	68	1	0.5166100000496954
26	72	1	0.4583149999380112
26	76	1	0.630875000031665
26	80	1	0.5650799998547882
26	82	1	0.48967499984428287
